,TRUE,,1,2,3,4,5,6,7,8,9,10,
6223,0.991144,,1,1,1,1,1,1,1,1,1,1,
6224,0.996057,,1,1,1,1,1,1,1,1,1,1,
6225,0.999013,,1,1,1,1,1,1,1,1,1,1,
6226,1,,1,1,1,1,1,1,1,1,1,1,
6227,0.999013,,1,1,1,1,1,0.9875,1,1,1,1,
6228,0.996057,,0.9875,0.9875,0.9875,0.9875,0.9875,0.99375,0.9875,0.99375,0.9875,0.9875,
6229,0.991144,,0.9875,0.9875,0.9875,0.9875,0.9875,0.975,0.9875,0.9875,0.9875,0.9875,
6230,0.984292,,0.9875,0.9875,0.975,0.975,0.9625,0.9625,0.975,0.975,0.975,0.975,
6231,0.975528,,0.9625,0.9625,0.9625,0.9625,0.95,0.95,0.9625,0.9625,0.9625,0.95,
6232,0.964888,,0.95,0.94375,0.95,0.95,0.925,0.9375,0.94375,0.95,0.95,0.9375,
6233,0.952414,,0.9375,0.9375,0.9375,0.95,0.9,0.925,0.9375,0.925,0.9375,0.9125,
6234,0.938153,,0.925,0.925,0.925,0.9375,0.9,0.8875,0.925,0.925,0.925,0.9125,
6235,0.922164,,0.90625,0.8875,0.8875,0.925,0.8875,0.86875,0.8875,0.90625,0.8875,0.8875,
6236,0.904508,,0.8625,0.875,0.875,0.8875,0.875,0.8625,0.875,0.85625,0.875,0.8625,
6237,0.885257,,0.85,0.85,0.85,0.875,0.85,0.83125,0.85,0.85,0.85,0.8625,
6238,0.864484,,0.8125,0.825,0.8375,0.85,0.8375,0.80625,0.8375,0.8125,0.8375,0.85,
6239,0.842274,,0.8,0.8,0.8125,0.83125,0.8125,0.775,0.8125,0.79375,0.8125,0.825,
6240,0.818712,,0.775,0.775,0.79375,0.775,0.79375,0.75,0.79375,0.775,0.79375,0.8,
6241,0.793893,,0.75,0.75,0.75,0.75,0.75,0.775,0.75,0.7375,0.75,0.775,
6242,0.767913,,0.7375,0.725,0.7375,0.725,0.7375,0.7375,0.7375,0.725,0.7375,0.725,
6243,0.740877,,0.7,0.7,0.6875,0.7125,0.7,0.7125,0.7125,0.7125,0.7125,0.7,
6244,0.71289,,0.66875,0.6625,0.6875,0.68125,0.68125,0.6875,0.6875,0.68125,0.68125,0.68125,
6245,0.684062,,0.6375,0.6375,0.6375,0.6375,0.6375,0.6625,0.65,0.6375,0.6375,0.65,
6246,0.654508,,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,
6247,0.624345,,0.58125,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,
6248,0.593691,,0.55625,0.55625,0.55625,0.55625,0.55625,0.5625,0.55625,0.55625,0.55625,0.55625,
6249,0.562667,,0.525,0.525,0.525,0.525,0.525,0.5375,0.525,0.525,0.525,0.525,
6250,0.531395,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
6251,0.5,,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,0.4625,
6252,0.468605,,0.425,0.425,0.4375,0.425,0.425,0.4375,0.425,0.425,0.4375,0.4375,
6253,0.437333,,0.4,0.4,0.4,0.4,0.4,0.4125,0.4,0.4,0.4,0.4,
6254,0.406309,,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,
6255,0.375655,,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,
6256,0.345492,,0.3,0.3,0.3125,0.3,0.3125,0.325,0.3125,0.3,0.3,0.3125,
6257,0.315938,,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,
6258,0.28711,,0.2625,0.2625,0.2625,0.2625,0.2625,0.2875,0.2625,0.2625,0.2625,0.2625,
6259,0.259123,,0.25,0.25,0.2375,0.25,0.25,0.2625,0.25,0.25,0.25,0.25,
6260,0.232087,,0.20625,0.20625,0.20625,0.20625,0.20625,0.2375,0.20625,0.20625,0.20625,0.20625,
6261,0.206107,,0.1875,0.1875,0.1875,0.1875,0.1875,0.2,0.1875,0.1875,0.1875,0.1875,
6262,0.181288,,0.1625,0.1625,0.1625,0.1625,0.1625,0.1875,0.1625,0.1625,0.1625,0.1625,
6263,0.157726,,0.15,0.15,0.15,0.15,0.15,0.1625,0.15,0.15,0.15,0.15,
6264,0.135516,,0.125,0.125,0.125,0.125,0.125,0.1375,0.125,0.125,0.125,0.125,
6265,0.114743,,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,
6266,0.0954915,,0.075,0.075,0.075,0.075,0.075,0.1125,0.075,0.075,0.075,0.075,
6267,0.077836,,0.0625,0.0625,0.0625,0.0625,0.0625,0.075,0.0625,0.0625,0.0625,0.0625,
6268,0.0618467,,0.05,0.05,0.05,0.05,0.05,0.0625,0.05,0.05,0.05,0.05,
6269,0.0475865,,0.0375,0.0375,0.0375,0.0375,0.0375,0.05,0.0375,0.0375,0.0375,0.0375,
6270,0.0351118,,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0125,0.025,0.025,
6271,0.0244717,,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,
6272,0.0157084,,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0,0.0125,0.0125,
6273,0.00885637,,0,0,0,0,0,0,0,0,0,0,
6274,0.00394265,,0,0,0,0,0,0,0,0,0,0,
6275,0.000986636,,0,0,0,0,0,0,0,0,0,0,
6276,0,,0,0,0,0,0,0,0,0,0,0,
6277,0.000986636,,0.0125,0,0,0.0125,0.0125,0,0,0.0125,0,0,
6278,0.00394265,,0.0125,0.0125,0.0125,0.0125,0.0125,0,0.0125,0,0.0125,0.0125,
6279,0.00885637,,0.025,0.0125,0.0125,0.025,0.025,0.0125,0.0125,0.025,0.0125,0.0125,
6280,0.0157084,,0.0375,0.0375,0.025,0.0375,0.0375,0.0125,0.025,0.0375,0.025,0.025,
6281,0.0244717,,0.05,0.05,0.0375,0.05625,0.0625,0.03125,0.0375,0.05,0.0375,0.0375,
6282,0.0351118,,0.0625,0.0625,0.05,0.0625,0.0375,0.05,0.05,0.0625,0.05,0.05,
6283,0.0475865,,0.075,0.075,0.0625,0.075,0.05,0.075,0.0625,0.075,0.0625,0.0625,
6284,0.0618467,,0.1125,0.09375,0.075,0.1125,0.0625,0.1125,0.075,0.1125,0.075,0.075,
6285,0.077836,,0.125,0.1125,0.1125,0.1125,0.075,0.1125,0.1125,0.1125,0.1,0.1125,
6286,0.0954915,,0.1375,0.1375,0.125,0.13125,0.1,0.15,0.125,0.125,0.13125,0.125,
6287,0.114743,,0.16875,0.15,0.15,0.15,0.15,0.1625,0.15,0.15,0.1125,0.15,
6288,0.135516,,0.15,0.175,0.1625,0.1625,0.1625,0.1875,0.1625,0.1625,0.14375,0.1625,
6289,0.157726,,0.175,0.2,0.1875,0.1875,0.2,0.175,0.1875,0.1875,0.175,0.1875,
6290,0.181288,,0.1875,0.225,0.20625,0.20625,0.2125,0.2,0.20625,0.20625,0.1875,0.20625,
6291,0.206107,,0.20625,0.2375,0.25,0.25,0.25,0.20625,0.2375,0.25,0.2,0.25,
6292,0.232087,,0.2625,0.275,0.2625,0.2625,0.2625,0.275,0.2625,0.2625,0.2625,0.275,
6293,0.259123,,0.275,0.3,0.2875,0.2875,0.2875,0.3,0.2875,0.2875,0.275,0.3,
6294,0.28711,,0.3,0.34375,0.31875,0.31875,0.31875,0.3375,0.31875,0.31875,0.3,0.3375,
6295,0.315938,,0.3625,0.375,0.3625,0.3625,0.3625,0.3625,0.3625,0.3625,0.325,0.35625,
6296,0.345492,,0.3875,0.39375,0.3875,0.3875,0.3875,0.3875,0.4,0.3875,0.3875,0.375,
6297,0.375655,,0.4125,0.4125,0.4125,0.4125,0.4125,0.425,0.4125,0.4125,0.4125,0.425,
6298,0.406309,,0.44375,0.44375,0.44375,0.44375,0.44375,0.4375,0.44375,0.44375,0.45,0.4375,
6299,0.437333,,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,
6300,0.468605,,0.50625,0.5,0.5,0.5,0.5,0.50625,0.5,0.5,0.5125,0.5,
6301,0.5,,0.54375,0.5375,0.5375,0.5375,0.5375,0.5375,0.5375,0.5375,0.54375,0.55,
6302,0.531395,,0.5875,0.575,0.5625,0.5625,0.575,0.575,0.5625,0.575,0.575,0.5625,
6303,0.562667,,0.6125,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.60625,0.6,
6304,0.593691,,0.63125,0.625,0.625,0.625,0.625,0.63125,0.625,0.625,0.625,0.625,
6305,0.624345,,0.6625,0.65,0.65,0.65,0.65,0.6625,0.65,0.65,0.65,0.65,
6306,0.654508,,0.7,0.7,0.6875,0.6875,0.6875,0.69375,0.7,0.7,0.7,0.7,
6307,0.684062,,0.7125,0.7125,0.7125,0.7125,0.7125,0.7375,0.7125,0.7125,0.7125,0.7125,
6308,0.71289,,0.7375,0.7375,0.7375,0.7375,0.7375,0.74375,0.7375,0.7375,0.7375,0.7375,
6309,0.740877,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
6310,0.767913,,0.79375,0.79375,0.79375,0.79375,0.79375,0.79375,0.79375,0.79375,0.79375,0.79375,
6311,0.793893,,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,
6312,0.818712,,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,
6313,0.842274,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,
6314,0.864484,,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,
6315,0.885257,,0.8875,0.8875,0.8875,0.8875,0.8875,0.8875,0.8875,0.8875,0.8875,0.8875,
6316,0.904508,,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,
6317,0.922164,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,
6318,0.938153,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,
6319,0.952414,,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,
6320,0.964888,,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,
6321,0.975528,,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,
6322,0.984292,,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,
6323,0.991144,,1,1,1,1,1,1,1,1,1,1,
6324,0.996057,,1,1,1,1,1,1,1,1,1,1,
6325,0.999013,,1,1,1,1,1,1,1,1,1,1,
6326,1,,1,1,1,1,1,1,1,1,1,1,
6327,0.999013,,1,1,1,1,1,0.9875,1,1,1,1,
6328,0.996057,,0.9875,0.9875,0.9875,0.9875,0.9875,0.975,0.9875,0.99375,0.9875,0.9875,
6329,0.991144,,0.9875,0.9875,0.9875,0.9875,0.9875,0.9625,0.9875,0.9875,0.9875,0.9875,
6330,0.984292,,0.95625,0.9875,0.975,0.975,0.975,0.95,0.975,0.975,0.975,0.975,
6331,0.975528,,0.95,0.9625,0.9625,0.9625,0.9625,0.9375,0.9625,0.9625,0.9625,0.95,
6332,0.964888,,0.93125,0.94375,0.95,0.95,0.95,0.925,0.94375,0.95,0.95,0.9375,
6333,0.952414,,0.89375,0.9375,0.9375,0.9375,0.95,0.9125,0.9375,0.925,0.9375,0.9125,
6334,0.938153,,0.90625,0.925,0.925,0.925,0.9375,0.8875,0.925,0.925,0.925,0.9125,
6335,0.922164,,0.8875,0.8875,0.8875,0.8875,0.925,0.875,0.8875,0.90625,0.8875,0.8875,
6336,0.904508,,0.8625,0.875,0.875,0.875,0.8875,0.8375,0.875,0.85625,0.875,0.8625,
6337,0.885257,,0.85,0.85,0.85,0.85,0.85,0.825,0.85,0.85,0.85,0.8625,
6338,0.864484,,0.825,0.825,0.8375,0.8375,0.825,0.80625,0.8375,0.8125,0.8375,0.85,
6339,0.842274,,0.8,0.8,0.8125,0.8125,0.8,0.775,0.8125,0.79375,0.8125,0.825,
6340,0.818712,,0.75,0.775,0.79375,0.79375,0.775,0.75,0.79375,0.775,0.79375,0.8,
6341,0.793893,,0.7375,0.75,0.75,0.75,0.75,0.775,0.75,0.7375,0.75,0.775,
6342,0.767913,,0.725,0.725,0.7375,0.7375,0.725,0.7375,0.7375,0.725,0.7375,0.725,
6343,0.740877,,0.6875,0.7,0.6875,0.7125,0.7,0.7125,0.7125,0.7125,0.7125,0.7,
6344,0.71289,,0.65,0.6625,0.6875,0.68125,0.6625,0.6875,0.6875,0.68125,0.68125,0.68125,
6345,0.684062,,0.625,0.6375,0.6375,0.6375,0.6375,0.6625,0.65,0.6375,0.6375,0.65,
6346,0.654508,,0.5875,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,
6347,0.624345,,0.5875,0.5875,0.5875,0.5875,0.58125,0.5875,0.5875,0.5875,0.5875,0.5875,
6348,0.593691,,0.55625,0.55625,0.55625,0.55625,0.55625,0.5625,0.55625,0.55625,0.55625,0.55625,
6349,0.562667,,0.525,0.525,0.525,0.525,0.525,0.5375,0.525,0.525,0.525,0.525,
6350,0.531395,,0.5,0.5,0.5,0.5,0.4875,0.5,0.5,0.5,0.5,0.5,
6351,0.5,,0.4625,0.4625,0.4625,0.4625,0.45625,0.4625,0.4625,0.4625,0.4625,0.4625,
6352,0.468605,,0.425,0.425,0.4375,0.425,0.425,0.425,0.425,0.425,0.4375,0.4375,
6353,0.437333,,0.4,0.4,0.4,0.4,0.4,0.4125,0.4,0.4,0.4,0.4,
6354,0.406309,,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,
6355,0.375655,,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,
6356,0.345492,,0.3,0.3,0.3125,0.3125,0.3,0.325,0.3125,0.3,0.3,0.3125,
6357,0.315938,,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,
6358,0.28711,,0.2625,0.2625,0.2625,0.2625,0.2625,0.2875,0.2625,0.2625,0.2625,0.2625,
6359,0.259123,,0.25,0.25,0.2375,0.25,0.2375,0.2625,0.25,0.25,0.25,0.25,
6360,0.232087,,0.20625,0.20625,0.20625,0.20625,0.20625,0.2375,0.20625,0.20625,0.20625,0.20625,
6361,0.206107,,0.1875,0.1875,0.1875,0.1875,0.1875,0.2,0.1875,0.1875,0.1875,0.1875,
6362,0.181288,,0.1625,0.1625,0.1625,0.1625,0.16875,0.1875,0.1625,0.1625,0.1625,0.1625,
6363,0.157726,,0.15,0.15,0.15,0.15,0.15,0.1625,0.15,0.15,0.15,0.15,
6364,0.135516,,0.125,0.125,0.125,0.125,0.125,0.1375,0.125,0.125,0.125,0.125,
6365,0.114743,,0.1125,0.1125,0.1125,0.1125,0.09375,0.1125,0.1125,0.1125,0.1125,0.1125,
6366,0.0954915,,0.075,0.075,0.075,0.075,0.075,0.1125,0.075,0.075,0.075,0.075,
6367,0.077836,,0.0625,0.0625,0.0625,0.0625,0.0625,0.075,0.0625,0.0625,0.0625,0.0625,
6368,0.0618467,,0.05,0.05,0.05,0.05,0.05,0.0625,0.05,0.05,0.05,0.05,
6369,0.0475865,,0.0375,0.0375,0.0375,0.0375,0.0375,0.05,0.0375,0.0375,0.0375,0.0375,
6370,0.0351118,,0.025,0.025,0.025,0.025,0.025,0.0375,0.025,0.0125,0.025,0.025,
6371,0.0244717,,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,
6372,0.0157084,,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0,0.0125,0.0125,
6373,0.00885637,,0,0,0,0,0,0,0,0,0,0,
6374,0.00394265,,0,0,0,0,0,0,0,0,0,0,
6375,0.000986636,,0,0,0,0,0,0,0,0,0,0,
6376,0,,0,0,0,0,0,0,0,0,0,0,
6377,0.000986636,,0,0,0,0,0.0125,0,0,0.0125,0,0,
6378,0.00394265,,0.0125,0.0125,0.0125,0.0125,0.0125,0,0.0125,0.0125,0.0125,0.0125,
6379,0.00885637,,0.0125,0.0125,0.0125,0.0125,0.025,0.0125,0.0125,0.025,0.0125,0.0125,
6380,0.0157084,,0.025,0.0375,0.025,0.025,0.0375,0.0125,0.025,0.0375,0.025,0.025,
6381,0.0244717,,0.0375,0.05,0.0375,0.0375,0.0625,0.03125,0.0375,0.05,0.0375,0.0375,
6382,0.0351118,,0.05,0.0625,0.05,0.05,0.0375,0.05,0.05,0.0625,0.05,0.05,
6383,0.0475865,,0.05,0.075,0.0625,0.0625,0.05,0.075,0.0625,0.075,0.0625,0.0625,
6384,0.0618467,,0.0625,0.09375,0.075,0.075,0.0625,0.1125,0.075,0.1125,0.075,0.075,
6385,0.077836,,0.075,0.1125,0.1125,0.1125,0.075,0.1125,0.1125,0.1125,0.1,0.1125,
6386,0.0954915,,0.1125,0.1375,0.125,0.125,0.1,0.15,0.125,0.125,0.13125,0.125,
6387,0.114743,,0.125,0.15,0.15,0.15,0.15,0.1625,0.15,0.15,0.1125,0.15,
6388,0.135516,,0.15,0.175,0.1625,0.1625,0.1625,0.1875,0.1625,0.1625,0.14375,0.1625,
6389,0.157726,,0.2,0.2,0.1875,0.1875,0.2,0.175,0.1875,0.1875,0.175,0.1875,
6390,0.181288,,0.225,0.225,0.20625,0.20625,0.2125,0.2,0.20625,0.20625,0.1875,0.20625,
6391,0.206107,,0.2125,0.2375,0.25,0.24375,0.25,0.20625,0.2375,0.25,0.2,0.25,
6392,0.232087,,0.26875,0.275,0.2625,0.26875,0.2625,0.275,0.2625,0.2625,0.2625,0.275,
6393,0.259123,,0.2875,0.3,0.2875,0.2875,0.2875,0.3,0.2875,0.2875,0.275,0.3,
6394,0.28711,,0.31875,0.34375,0.31875,0.325,0.31875,0.3375,0.31875,0.31875,0.3,0.3375,
6395,0.315938,,0.3625,0.375,0.3625,0.3625,0.3625,0.3625,0.3625,0.3625,0.325,0.35625,
6396,0.345492,,0.3875,0.39375,0.3875,0.3875,0.3875,0.3875,0.4,0.3875,0.3875,0.375,
6397,0.375655,,0.4375,0.4125,0.4125,0.4125,0.4125,0.425,0.4125,0.4125,0.4125,0.425,
6398,0.406309,,0.4625,0.44375,0.44375,0.44375,0.44375,0.45,0.44375,0.44375,0.45,0.45,
6399,0.437333,,0.4875,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,
6400,0.468605,,0.4875,0.5,0.5,0.50625,0.5,0.50625,0.5,0.5,0.5125,0.5,
6401,0.5,,0.5375,0.5375,0.5375,0.53125,0.5375,0.5375,0.5375,0.5375,0.54375,0.55,
6402,0.531395,,0.5625,0.575,0.5625,0.5625,0.575,0.575,0.5625,0.575,0.575,0.5625,
6403,0.562667,,0.5875,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.60625,0.6,
6404,0.593691,,0.625,0.625,0.625,0.625,0.625,0.63125,0.625,0.625,0.625,0.625,
6405,0.624345,,0.65,0.65,0.65,0.65,0.65,0.6625,0.65,0.65,0.65,0.65,
6406,0.654508,,0.6875,0.7,0.7,0.6875,0.6875,0.69375,0.7,0.7,0.7,0.7,
6407,0.684062,,0.7125,0.7125,0.7125,0.7125,0.7125,0.7375,0.7125,0.7125,0.7125,0.7125,
6408,0.71289,,0.7375,0.7375,0.7375,0.7375,0.7375,0.75,0.7375,0.7375,0.7375,0.7375,
6409,0.740877,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
6410,0.767913,,0.79375,0.79375,0.79375,0.79375,0.79375,0.79375,0.79375,0.79375,0.79375,0.79375,
6411,0.793893,,0.8125,0.8125,0.825,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,
6412,0.818712,,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,0.8375,
6413,0.842274,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,
6414,0.864484,,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,
6415,0.885257,,0.8875,0.8875,0.8875,0.8875,0.8875,0.8875,0.8875,0.8875,0.8875,0.8875,
6416,0.904508,,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,
6417,0.922164,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,
6418,0.938153,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,
6419,0.952414,,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,
6420,0.964888,,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,
6421,0.975528,,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,
6422,0.984292,,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,
6423,0.991144,,1,1,1,1,1,1,1,1,1,1,
6424,0.996057,,1,1,1,1,1,1,1,1,1,1,
6425,0.999013,,1,1,1,1,1,1,1,1,1,1,
6426,1,,1,1,1,1,1,1,1,1,1,1,
6427,0.999013,,1,1,1,1,1,0.99375,1,1,1,1,
6428,0.996057,,0.9875,0.9875,0.9875,0.9875,0.9875,0.975,0.9875,0.99375,0.9875,0.9875,
6429,0.991144,,0.9875,0.9875,0.9875,0.9875,0.9875,0.9625,0.9875,0.9875,0.9875,0.9875,
6430,0.984292,,0.9875,0.9875,0.975,0.975,0.975,0.95,0.975,0.975,0.975,0.975,
6431,0.975528,,0.9625,0.9625,0.96875,0.9625,0.9625,0.9375,0.9625,0.9625,0.9625,0.95,
6432,0.964888,,0.95,0.94375,0.9375,0.95,0.95,0.925,0.94375,0.95,0.95,0.9375,
6433,0.952414,,0.9375,0.9375,0.925,0.95,0.95,0.9125,0.9375,0.925,0.9375,0.9125,
6434,0.938153,,0.925,0.925,0.9375,0.9375,0.9375,0.8875,0.925,0.925,0.925,0.9125,
6435,0.922164,,0.90625,0.8875,0.925,0.925,0.925,0.875,0.8875,0.90625,0.8875,0.8875,
6436,0.904508,,0.8625,0.875,0.8875,0.8875,0.8875,0.8375,0.875,0.85625,0.875,0.8625,
6437,0.885257,,0.85,0.85,0.8875,0.875,0.85,0.825,0.85,0.85,0.85,0.8625,
6438,0.864484,,0.8125,0.83125,0.85,0.85,0.825,0.80625,0.8375,0.8125,0.8375,0.85,
6439,0.842274,,0.8,0.8125,0.8,0.825,0.8,0.775,0.8125,0.79375,0.8125,0.825,
6440,0.818712,,0.775,0.79375,0.7875,0.775,0.775,0.75,0.79375,0.775,0.79375,0.8,
6441,0.793893,,0.75,0.775,0.7625,0.75,0.75,0.775,0.75,0.7375,0.75,0.775,
6442,0.767913,,0.7375,0.7375,0.7375,0.725,0.725,0.7375,0.7375,0.725,0.7375,0.725,
6443,0.740877,,0.7,0.7125,0.7125,0.7125,0.7,0.7125,0.7125,0.7125,0.7125,0.7,
6444,0.71289,,0.66875,0.6875,0.6875,0.68125,0.6625,0.6875,0.6875,0.68125,0.68125,0.6625,
6445,0.684062,,0.6375,0.65,0.6375,0.6375,0.6375,0.6625,0.65,0.6375,0.6375,0.65,
6446,0.654508,,0.6125,0.61875,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,
6447,0.624345,,0.58125,0.5875,0.5875,0.5875,0.58125,0.5875,0.5875,0.5875,0.5875,0.5875,
6448,0.593691,,0.55625,0.5625,0.55625,0.55625,0.55,0.5625,0.55625,0.55625,0.55625,0.54375,
6449,0.562667,,0.525,0.525,0.525,0.525,0.525,0.5375,0.525,0.525,0.525,0.5125,
6450,0.531395,,0.5,0.5,0.5,0.5,0.4875,0.5,0.5,0.5,0.5,0.5,
6451,0.5,,0.4625,0.4625,0.4625,0.4625,0.45625,0.4625,0.4625,0.4625,0.4625,0.4625,
6452,0.468605,,0.425,0.425,0.425,0.425,0.425,0.425,0.4375,0.425,0.4375,0.4375,
6453,0.437333,,0.4,0.4,0.4,0.4,0.4,0.4125,0.4,0.4,0.4,0.4,
6454,0.406309,,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,
6455,0.375655,,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,
6456,0.345492,,0.3,0.3125,0.3,0.3,0.3,0.325,0.3125,0.3,0.3,0.3125,
6457,0.315938,,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875,
6458,0.28711,,0.2625,0.2625,0.2625,0.2625,0.2625,0.275,0.2625,0.2625,0.2625,0.2625,
6459,0.259123,,0.25,0.25,0.25,0.25,0.2375,0.2625,0.25,0.25,0.25,0.25,
6460,0.232087,,0.20625,0.20625,0.20625,0.20625,0.20625,0.225,0.20625,0.20625,0.20625,0.20625,
6461,0.206107,,0.1875,0.1875,0.1875,0.1875,0.1875,0.19375,0.1875,0.1875,0.1875,0.1875,
6462,0.181288,,0.1625,0.1625,0.1625,0.1625,0.16875,0.175,0.1625,0.1625,0.1625,0.1625,
6463,0.157726,,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,
6464,0.135516,,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
6465,0.114743,,0.1125,0.1125,0.1125,0.1125,0.09375,0.1125,0.1125,0.1125,0.1125,0.1125,
6466,0.0954915,,0.075,0.075,0.075,0.075,0.075,0.09375,0.075,0.075,0.075,0.075,
6467,0.077836,,0.0625,0.0625,0.0625,0.0625,0.0625,0.075,0.0625,0.0625,0.0625,0.0625,
6468,0.0618467,,0.05,0.05,0.05,0.05,0.05,0.0625,0.05,0.05,0.05,0.05,
6469,0.0475865,,0.0375,0.0375,0.0375,0.0375,0.0375,0.05,0.0375,0.0375,0.0375,0.0375,
6470,0.0351118,,0.025,0.025,0.025,0.0125,0.025,0.025,0.025,0.0125,0.025,0.025,
6471,0.0244717,,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,
6472,0.0157084,,0.0125,0.0125,0.0125,0,0.0125,0.0125,0.0125,0,0.0125,0.0125,
6473,0.00885637,,0,0,0,0,0,0,0,0,0,0,
6474,0.00394265,,0,0,0,0,0,0,0,0,0,0,
6475,0.000986636,,0,0,0,0,0,0,0,0,0,0,
6476,0,,0,0,0,0,0,0,0,0,0,0,
6477,0.000986636,,0.0125,0,0,0,0.0125,0,0,0.0125,0,0,
6478,0.00394265,,0.0125,0.0125,0.0125,0.0125,0.0125,0,0.0125,0.0125,0.0125,0.0125,
6479,0.00885637,,0.025,0.0125,0.0125,0.0125,0.025,0,0.0125,0.025,0.0125,0.0125,
6480,0.0157084,,0.0375,0.025,0.0125,0.0375,0.0375,0.0125,0.025,0.0375,0.025,0.025,
6481,0.0244717,,0.05,0.0375,0.025,0.05,0.0625,0.0375,0.0375,0.05,0.0375,0.0375,
6482,0.0351118,,0.0625,0.05,0.0375,0.0625,0.0375,0.05,0.05,0.0625,0.05,0.05,
6483,0.0475865,,0.075,0.0625,0.0625,0.075,0.05,0.075,0.0625,0.075,0.0625,0.0625,
6484,0.0618467,,0.1125,0.075,0.0625,0.09375,0.0625,0.1125,0.075,0.1125,0.075,0.075,
6485,0.077836,,0.125,0.1125,0.075,0.1125,0.075,0.11875,0.1125,0.1125,0.1,0.1125,
