,TRUE,,1,2,3,4,5,6,7,8,9,10,
11718,1.524,,0.9875,0.9925,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
11719,1.53831,,0.99,0.9925,0.99,0.9925,0.9925,0.99,0.99,0.99,0.99,0.99,
11720,1.55084,,0.99,0.9925,0.99,0.99,0.9925,0.9925,0.99,0.99,0.99,0.99,
11721,1.56153,,0.99,0.9925,0.9875,0.99,0.9925,0.9925,0.99,0.99,0.99,0.99,
11722,1.57034,,0.9875,0.9925,0.9875,0.9925,0.9875,0.99,0.99,0.99,0.99,0.99,
11723,1.57724,,0.9875,0.9875,0.9875,0.99,0.9875,0.9875,0.99,0.99,0.9925,0.99,
11724,1.58221,,0.99,0.99,0.9875,0.99125,0.99,0.99,0.99,0.99,0.99,0.99,
11725,1.58521,,0.9875,0.9875,0.9875,0.9925,0.99,0.99,0.99,0.99,0.99,0.99,
11726,1.58625,,0.9875,0.9875,0.98875,0.9925,0.99,0.9875,0.99,0.99,0.99,0.99,
11727,1.58531,,0.9875,0.99,0.9875,0.9925,0.99,0.99,0.99,0.99,0.99,0.99,
11728,1.58241,,0.9875,0.9875,0.98875,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,
11729,1.57754,,0.9875,0.9875,0.9875,0.9875,0.99,0.9875,0.99,0.99,0.99,0.99,
11730,1.57074,,0.9875,0.9875,0.9875,0.9875,0.9875,0.98875,0.99,0.99,0.98875,0.9925,
11731,1.56203,,0.98875,0.99,0.9875,0.9875,0.9875,0.9875,0.99,0.99,0.99,0.99,
11732,1.55144,,0.9875,0.9875,0.9875,0.98875,0.9875,0.98875,0.99,0.99,0.99125,0.9925,
11733,1.53901,,0.9875,0.9875,0.98875,0.9875,0.99,0.98625,0.99,0.99,0.99,0.9925,
11734,1.5248,,0.99,0.9875,0.9875,0.9875,0.99,0.9875,0.9925,0.99125,0.99,0.9925,
11735,1.50886,,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.99,0.9925,0.99,0.98875,
11736,1.49126,,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.99125,0.9925,0.9925,0.9875,
11737,1.47206,,0.9875,0.98875,0.9875,0.9875,0.99,0.9875,0.9925,0.99,0.99125,0.9875,
11738,1.45133,,0.9875,0.98625,0.9875,0.985,0.9875,0.9875,0.9925,0.9875,0.9925,0.9875,
11739,1.42917,,0.9875,0.99,0.9875,0.99,0.9875,0.9875,0.99,0.99,0.9925,0.9875,
11740,1.40566,,0.9875,0.99,0.9875,0.9875,0.98875,0.9875,0.99,0.98875,0.9925,0.9875,
11741,1.38089,,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.99,0.99,0.9925,0.9875,
11742,1.35496,,0.99,0.99,0.9875,0.9875,0.9875,0.9875,0.99,0.99,0.9925,0.9875,
11743,1.32798,,0.9875,0.9875,0.99,0.99,0.98875,0.9875,0.99,0.9875,0.9925,0.985,
11744,1.30004,,0.99,0.9875,0.99,0.98125,0.9875,0.9875,0.99,0.99,0.9875,0.9875,
11745,1.27126,,0.99,0.9875,0.99,0.99,0.985,0.9875,0.99,0.99,0.99,0.99,
11746,1.24176,,0.99,0.99,0.99,0.99,0.9875,0.9875,0.99,0.99,0.9875,0.9875,
11747,1.21164,,0.99,0.99,0.99,0.9875,0.9875,0.985,0.98875,0.99,0.9875,0.99,
11748,1.18104,,0.99,0.99,0.98875,0.9875,0.9875,0.9875,0.99,0.99,0.99,0.9875,
11749,1.15007,,0.99,0.99,0.99,0.99,0.98875,0.9875,0.99,0.9875,0.99,0.99,
11750,1.11885,,0.99,0.99,0.99,0.9875,0.99,0.9875,0.99,0.99,0.98875,0.99,
11751,1.0875,,0.99,0.99,0.99,0.9875,0.99,0.9875,0.99,0.99,0.99,0.9875,
11752,1.05615,,0.9875,0.99,0.99,0.9875,0.9875,0.9875,0.99,0.99,0.99,0.99,
11753,1.02493,,0.99,0.99125,0.98875,0.9875,0.99,0.9875,0.98875,0.9875,0.99,0.9875,
11754,0.993959,,0.955,0.96,0.96,0.9625,0.96,0.96,0.96375,0.95625,0.96,0.96125,
11755,0.963355,,0.9375,0.9375,0.94,0.9375,0.9375,0.935,0.935,0.93625,0.935,0.9375,
11756,0.933242,,0.91,0.9075,0.9075,0.91,0.9075,0.9075,0.905,0.9125,0.91,0.91,
11757,0.903738,,0.875,0.875,0.875,0.8775,0.875,0.8725,0.8725,0.8775,0.875,0.875,
11758,0.87496,,0.845,0.8475,0.85,0.8525,0.8475,0.8475,0.84375,0.85,0.85,0.845,
11759,0.847023,,0.8175,0.82,0.825,0.8225,0.82,0.8175,0.815,0.82125,0.8225,0.815,
11760,0.820037,,0.79,0.78875,0.7925,0.7925,0.79,0.79,0.795,0.795,0.7925,0.78875,
11761,0.794107,,0.7625,0.83,0.7675,0.77,0.765,0.7675,0.7675,0.765,0.7675,0.8275,
11762,0.769338,,0.73875,0.74,0.7375,0.7425,0.7375,0.74,0.74,0.7425,0.7475,0.75,
11763,0.745826,,0.7175,0.715,0.7775,0.7175,0.7175,0.715,0.7175,0.7125,0.72,0.7175,
11764,0.723666,,0.6925,0.6925,0.74625,0.69,0.695,0.695,0.7,0.705,0.6975,0.69625,
11765,0.702943,,0.6775,0.68,0.7325,0.6725,0.73,0.7225,0.67375,0.675,0.6825,0.6825,
11766,0.683742,,0.705,0.6625,0.655,0.7075,0.715,0.66,0.655,0.65875,0.7125,0.7,
11767,0.666136,,0.645,0.63875,0.6425,0.64,0.6925,0.645,0.6825,0.64,0.64,0.64,
11768,0.650197,,0.62,0.6775,0.63375,0.64,0.6775,0.62125,0.63,0.675,0.625,0.6775,
11769,0.635986,,0.6225,0.6625,0.62,0.6125,0.625,0.6625,0.6125,0.655,0.62,0.615,
11770,0.623562,,0.6025,0.5975,0.65,0.6075,0.605,0.635,0.61,0.6025,0.6,0.6025,
11771,0.612972,,0.595,0.62625,0.5925,0.6,0.5975,0.59625,0.6,0.63,0.6025,0.595,
11772,0.604258,,0.5925,0.5975,0.6025,0.58125,0.595,0.5825,0.6175,0.59,0.63125,0.6225,
11773,0.597456,,0.61,0.5875,0.6175,0.6175,0.575,0.6125,0.6175,0.5875,0.62,0.6125,
11774,0.592593,,0.595,0.585,0.6125,0.61,0.5775,0.5975,0.6175,0.6025,0.62,0.605,
11775,0.589687,,0.58875,0.585,0.5825,0.605,0.59,0.5925,0.6225,0.59625,0.62,0.5725,
11776,0.58875,,0.58875,0.5975,0.605,0.605,0.5975,0.5925,0.6225,0.59625,0.62,0.5725,
11777,0.589787,,0.58875,0.5975,0.605,0.605,0.5975,0.5925,0.6225,0.59625,0.62,0.5725,
11778,0.592793,,0.595,0.585,0.6075,0.61,0.6,0.595,0.6175,0.595,0.62,0.60375,
11779,0.597756,,0.61,0.5875,0.6175,0.615,0.6125,0.61,0.61625,0.6175,0.62,0.6125,
11780,0.604658,,0.6225,0.59875,0.6025,0.6225,0.575,0.625,0.6175,0.6325,0.6175,0.62,
11781,0.613472,,0.5975,0.60625,0.6375,0.5875,0.6375,0.5925,0.6,0.63,0.5925,0.6325,
11782,0.624162,,0.605,0.6525,0.65,0.595,0.605,0.615,0.6475,0.605,0.65,0.6425,
11783,0.636686,,0.6525,0.6625,0.6525,0.66,0.6575,0.6675,0.6575,0.65375,0.6675,0.66,
11784,0.650997,,0.6775,0.6775,0.6775,0.67375,0.6775,0.62,0.675,0.675,0.6275,0.6775,
11785,0.667036,,0.69,0.69125,0.7,0.6975,0.6925,0.6975,0.6925,0.7,0.64,0.695,
11786,0.684742,,0.71,0.715,0.655,0.71,0.7175,0.70625,0.705,0.71,0.71,0.7,
11787,0.704043,,0.7275,0.7275,0.685,0.7325,0.7325,0.7325,0.73625,0.68,0.6825,0.735,
11788,0.724866,,0.755,0.76,0.7475,0.755,0.7525,0.755,0.74625,0.7,0.7575,0.7575,
11789,0.747126,,0.78,0.715,0.78,0.775,0.78,0.775,0.7225,0.72,0.7775,0.7775,
11790,0.770738,,0.8025,0.8025,0.805,0.8025,0.8025,0.8025,0.8,0.8025,0.805,0.8025,
11791,0.795607,,0.8275,0.825,0.8225,0.77,0.825,0.8275,0.8225,0.7725,0.8225,0.8225,
11792,0.821637,,0.855,0.8525,0.85,0.7975,0.8525,0.855,0.8525,0.8525,0.8525,0.8525,
11793,0.848723,,0.8325,0.8775,0.8775,0.8775,0.875,0.82125,0.88,0.8775,0.88,0.88,
11794,0.87676,,0.9075,0.9025,0.90875,0.9075,0.9075,0.91,0.91,0.91,0.91,0.90875,
11795,0.905638,,0.935,0.93,0.9325,0.935,0.935,0.90625,0.93,0.94,0.9325,0.9375,
11796,0.935242,,0.9625,0.965,0.9625,0.96,0.965,0.9625,0.9575,0.9675,0.96,0.965,
11797,0.965455,,0.9875,0.9875,0.9875,0.98,0.99,0.99,0.9425,0.9925,0.99,0.99,
11798,0.996159,,0.99,0.99,0.99125,0.9675,0.9925,0.99125,0.9675,0.9925,0.99125,0.99,
11799,1.02723,,0.99,0.99,0.9925,0.9875,0.99,0.99125,0.9875,0.99,0.99,0.99,
11800,1.05855,,0.99,0.99,0.99,0.9875,0.99,0.99,0.9875,0.99,0.99,0.99,
11801,1.09,,0.99,0.99,0.99,0.9875,0.99,0.99,0.9875,0.99,0.99,0.99,
11802,1.12145,,0.99,0.99,0.99,0.98,0.99,0.99,0.9825,0.99,0.99,0.99,
11803,1.15277,,0.99,0.99,0.99,0.9875,0.99,0.99,0.9875,0.99,0.99,0.99,
11804,1.18384,,0.99,0.99,0.99,0.9875,0.99,0.99,0.9875,0.99,0.99,0.99,
11805,1.21454,,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
11806,1.24476,,0.99,0.99,0.99,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,
11807,1.27436,,0.99,0.99,0.99,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,
11808,1.30324,,0.99,0.99,0.99,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,
11809,1.33128,,0.99,0.99,0.99,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,
11810,1.35836,,0.99,0.99,0.99,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,
11811,1.38439,,0.99,0.99,0.99,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,
11812,1.40926,,0.99,0.99,0.99,0.9875,0.99,0.9925,0.99,0.99,0.99,0.99,
11813,1.43287,,0.99,0.99,0.99,0.9875,0.99,0.9925,0.99,0.99,0.99,0.99,
11814,1.45513,,0.99,0.99,0.99,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,
11815,1.47596,,0.99,0.99,0.99,0.9875,0.99,0.9925,0.98875,0.99,0.99,0.99,
11816,1.49526,,0.99,0.99,0.99,0.9875,0.99125,0.9925,0.99,0.99,0.99,0.99,
11817,1.51296,,0.99,0.99,0.99,0.9875,0.99,0.99125,0.9875,0.99,0.99,0.99,
11818,1.529,,0.99,0.99,0.99,0.985,0.99,0.99,0.99,0.99,0.99,0.99,
11819,1.54331,,0.99,0.99,0.99,0.99,0.9925,0.99,0.99,0.99,0.99,0.99,
11820,1.55584,,0.99,0.99,0.99,0.9875,0.9925,0.9925,0.99,0.99,0.99,0.99,
11821,1.56653,,0.99,0.99,0.99,0.9875,0.9925,0.9925,0.98875,0.99,0.99,0.99,
11822,1.57534,,0.99,0.99,0.99,0.9875,0.99,0.99,0.9875,0.99,0.99,0.99,
11823,1.58224,,0.99,0.99,0.99,0.99,0.9875,0.99,0.9875,0.99,0.99,0.99,
11824,1.58721,,0.99,0.99,0.9925,0.98125,0.99,0.9925,0.99,0.99,0.99,0.99,
11825,1.59021,,0.99,0.99,0.99,0.99,0.99,0.9875,0.9875,0.99,0.99,0.99,
11826,1.59125,,0.99,0.99,0.99,0.99,0.9875,0.99,0.9875,0.99,0.99,0.99,
11827,1.59031,,0.99,0.99,0.99,0.9875,0.99,0.99,0.9875,0.99,0.9875,0.99,
11828,1.58741,,0.99,0.99125,0.99,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,
11829,1.58254,,0.99,0.9925,0.9925,0.99,0.9875,0.99,0.9875,0.99,0.99,0.99,
11830,1.57574,,0.99,0.99,0.99,0.9875,0.9875,0.99,0.9875,0.99,0.99,0.99,
11831,1.56703,,0.99,0.99,0.99125,0.9875,0.9875,0.9875,0.9875,0.9925,0.99,0.99,
11832,1.55644,,0.99,0.9925,0.9925,0.9875,0.9875,0.9875,0.9875,0.99,0.99,0.9925,
11833,1.54401,,0.99,0.99,0.9925,0.9875,0.99,0.99,0.9875,0.99,0.99,0.99125,
11834,1.5298,,0.99,0.9875,0.9925,0.9875,0.99,0.9875,0.9875,0.99,0.99,0.9925,
11835,1.51386,,0.99,0.99,0.9925,0.9875,0.9875,0.98625,0.9875,0.9925,0.99,0.9925,
11836,1.49626,,0.99,0.9875,0.985,0.9875,0.9875,0.9875,0.9875,0.99,0.99,0.995,
11837,1.47706,,0.9875,0.9875,0.99,0.9875,0.99,0.99,0.9875,0.99375,0.99,0.99,
11838,1.45633,,0.99,0.99,0.99,0.9875,0.9875,0.9875,0.9875,0.995,0.985,0.9875,
11839,1.43417,,0.9875,0.9875,0.98875,0.9875,0.9875,0.9875,0.9875,0.9925,0.9875,0.9875,
11840,1.41066,,0.9925,0.9875,0.99,0.99,0.98875,0.99,0.9825,0.99,0.9875,0.9875,
11841,1.38589,,0.99125,0.9875,0.99,0.9875,0.9875,0.9875,0.99,0.99,0.9875,0.9875,
11842,1.35996,,0.99,0.99,0.99,0.9925,0.9875,0.9875,0.9875,0.9875,0.99,0.9875,
11843,1.33298,,0.99,0.9875,0.99,0.985,0.9875,0.9875,0.99,0.9875,0.99,0.9875,
11844,1.30504,,0.99,0.99,0.99,0.98875,0.98875,0.99,0.9925,0.99,0.99,0.99,
11845,1.27626,,0.99,0.9875,0.9875,0.9875,0.9875,0.9875,0.9925,0.99,0.99,0.985,
11846,1.24676,,0.99,0.9875,0.99,0.9875,0.9875,0.9875,0.9925,0.99,0.99,0.9875,
11847,1.21664,,0.99,0.9875,0.99,0.9875,0.9875,0.9875,0.99,0.9875,0.99,0.99,
11848,1.18604,,0.98875,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98875,
11849,1.15507,,0.9875,0.98625,0.9875,0.9875,0.9875,0.985,0.99,0.99,0.99,0.99,
11850,1.12385,,0.99,0.9875,0.9875,0.9875,0.9875,0.9875,0.99,0.99,0.99,0.9875,
11851,1.0925,,0.99,0.99,0.9875,0.9875,0.9875,0.9875,0.99,0.99,0.9875,0.99,
11852,1.06115,,0.98875,0.9875,0.9875,0.9875,0.99,0.9875,0.99,0.99,0.99,0.99,
11853,1.02993,,0.99,0.99,0.9875,0.985,0.9925,0.9875,0.99,0.99,0.99,0.99,
11854,0.998959,,0.9875,0.98625,0.9875,0.99,0.98625,0.99,0.98875,0.99,0.9875,0.99,
11855,0.968355,,0.9425,0.9425,0.95,0.9375,0.9525,0.945,0.9375,0.94,0.95,0.9425,
11856,0.938242,,0.90875,0.9075,0.90625,0.9075,0.91125,0.9125,0.9075,0.9075,0.91,0.9075,
11857,0.908738,,0.875,0.8775,0.875,0.875,0.88,0.88,0.875,0.8775,0.87625,0.8775,
11858,0.87996,,0.85,0.85,0.85,0.85,0.85,0.8525,0.85,0.85,0.8475,0.8475,
11859,0.852023,,0.8225,0.82,0.8225,0.8225,0.82,0.825,0.8225,0.8225,0.825,0.8225,
11860,0.825037,,0.795,0.795,0.795,0.795,0.7925,0.7975,0.795,0.795,0.795,0.795,
11861,0.799107,,0.77,0.7725,0.77625,0.7725,0.77,0.77,0.77,0.77,0.7775,0.77,
11862,0.774338,,0.75,0.7475,0.75,0.7475,0.7475,0.745,0.745,0.8025,0.74875,0.745,
11863,0.750826,,0.725,0.7225,0.7725,0.725,0.725,0.72,0.725,0.7275,0.72125,0.7225,
11864,0.728666,,0.7575,0.7,0.7475,0.7025,0.755,0.69625,0.6975,0.7,0.7575,0.7025,
11865,0.707943,,0.68,0.7275,0.6875,0.6775,0.7325,0.7275,0.68,0.6825,0.68,0.6775,
11866,0.688742,,0.6575,0.6625,0.66,0.7125,0.66125,0.67,0.66,0.66,0.66,0.70125,
11867,0.671136,,0.64625,0.6475,0.6425,0.7025,0.6975,0.6475,0.6975,0.6475,0.6475,0.6475,
11868,0.655197,,0.685,0.6825,0.6875,0.64125,0.6825,0.69,0.6375,0.6375,0.6375,0.68,
11869,0.640986,,0.66,0.66,0.6175,0.6225,0.665,0.665,0.6125,0.6625,0.6175,0.665,
11870,0.628562,,0.605,0.605,0.65,0.61,0.6075,0.6125,0.64625,0.6075,0.6125,0.605,
11871,0.617972,,0.6,0.5925,0.65,0.59,0.6025,0.6375,0.615,0.6025,0.605,0.595,
11872,0.609258,,0.60125,0.605,0.60125,0.585,0.59875,0.595,0.6025,0.595,0.62875,0.5975,
11873,0.602456,,0.59,0.59875,0.6025,0.595,0.575,0.5825,0.5925,0.5775,0.6275,0.6175,
11874,0.597593,,0.61,0.59,0.59,0.615,0.5775,0.61,0.615,0.6175,0.6175,0.61125,
11875,0.594687,,0.6,0.5875,0.6125,0.6125,0.5825,0.605,0.615,0.61125,0.62,0.605,
11876,0.59375,,0.6,0.5875,0.6125,0.6125,0.5825,0.605,0.615,0.6125,0.62,0.605,
11877,0.594787,,0.6,0.5875,0.6125,0.605,0.5825,0.605,0.615,0.6125,0.62,0.605,
11878,0.597793,,0.60875,0.5875,0.61,0.61,0.5775,0.60875,0.615,0.6175,0.6175,0.61,
11879,0.602756,,0.6225,0.6,0.605,0.6175,0.575,0.6175,0.6175,0.6075,0.6275,0.61625,
11880,0.609658,,0.615,0.605,0.6025,0.585,0.60375,0.58625,0.5975,0.6275,0.62875,0.6275,
11881,0.618472,,0.6375,0.645,0.65,0.58875,0.6075,0.635,0.61375,0.6025,0.6,0.595,
11882,0.629162,,0.6125,0.66,0.6425,0.66,0.61,0.65,0.65,0.66,0.6575,0.6075,
11883,0.641686,,0.67,0.6625,0.675,0.6675,0.67,0.665,0.6675,0.67,0.67125,0.67375,
11884,0.655997,,0.68,0.67875,0.6875,0.68,0.675,0.69,0.6375,0.62625,0.6375,0.68,
11885,0.672036,,0.7025,0.7,0.7025,0.70125,0.7025,0.6475,0.69875,0.69875,0.7,0.7,
11886,0.689742,,0.67,0.6625,0.66,0.7175,0.6625,0.6725,0.72,0.715,0.71,0.6725,
11887,0.709043,,0.74,0.74,0.68875,0.7325,0.735,0.73625,0.73875,0.7325,0.74,0.7325,
11888,0.729866,,0.7575,0.7675,0.765,0.7575,0.755,0.76,0.75875,0.76125,0.76,0.76,
11889,0.752126,,0.7825,0.7775,0.78,0.785,0.7775,0.785,0.725,0.7825,0.78625,0.7825,
11890,0.775738,,0.8075,0.805,0.805,0.8,0.7475,0.805,0.8075,0.8025,0.8025,0.805,
11891,0.800607,,0.83,0.8325,0.8325,0.775,0.77,0.8325,0.8275,0.82875,0.83,0.83,
11892,0.826637,,0.8575,0.8575,0.8575,0.8575,0.8025,0.86,0.8575,0.855,0.85875,0.86,
11893,0.853723,,0.8825,0.88,0.8825,0.885,0.8825,0.8825,0.8825,0.8825,0.87,0.885,
11894,0.88176,,0.9075,0.905,0.91,0.915,0.91625,0.9125,0.9075,0.9075,0.855,0.91375,
11895,0.910638,,0.9425,0.8875,0.89,0.9425,0.945,0.9425,0.9325,0.94,0.8875,0.9425,
11896,0.940242,,0.97,0.9675,0.9675,0.9675,0.97,0.97,0.965,0.9675,0.9675,0.9675,
11897,0.970455,,0.9925,0.9875,0.985,0.9925,0.99,0.99,0.99,0.9875,0.99,0.99,
11898,1.00116,,0.99,0.98,0.99,0.99,0.99,0.99,0.99,0.99125,0.99,0.99,
11899,1.03223,,0.99,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
11900,1.06355,,0.99,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
11901,1.095,,0.9925,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
11902,1.12645,,0.99,0.98625,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
11903,1.15777,,0.99,0.98625,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
11904,1.18884,,0.99,0.98625,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
11905,1.21954,,0.99,0.985,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
11906,1.24976,,0.99,0.9875,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
11907,1.27936,,0.99,0.9875,0.99,0.9925,0.9925,0.99,0.99,0.99,0.99,0.99,
11908,1.30824,,0.99,0.9875,0.99,0.9925,0.99,0.99,0.99,0.99,0.99,0.99,
11909,1.33628,,0.99,0.99,0.99,0.9925,0.99,0.99,0.99,0.99,0.99,0.99,
11910,1.36336,,0.99,0.9875,0.99,0.99,0.995,0.99,0.99,0.99,0.99,0.99,
11911,1.38939,,0.99,0.9875,0.99,0.9925,0.9875,0.99,0.99,0.99,0.99,0.99,
11912,1.41426,,0.99,0.99,0.99,0.9925,0.98875,0.99,0.99,0.9925,0.99125,0.99,
11913,1.43787,,0.99,0.9875,0.99,0.9925,0.9875,0.9925,0.99,0.9925,0.9925,0.99,
11914,1.46013,,0.99,0.9875,0.99,0.9925,0.99,0.9925,0.99,0.99,0.99125,0.99,
11915,1.48096,,0.99,0.9875,0.99,0.9925,0.99,0.99,0.99,0.9925,0.9925,0.99,
11916,1.50026,,0.99,0.99,0.99,0.99,0.9875,0.9925,0.99,0.99,0.985,0.99,
11917,1.51796,,0.99,0.9875,0.99,0.9875,0.99,0.9925,0.99,0.99125,0.9875,0.99,
11918,1.534,,0.99,0.9875,0.99,0.9875,0.99,0.9925,0.9925,0.99,0.9875,0.99,
11919,1.54831,,0.99,0.9875,0.99,0.98,0.9875,0.99,0.99,0.99,0.9875,0.99,
11920,1.56084,,0.99,0.9875,0.99,0.9875,0.9875,0.9925,0.99125,0.9925,0.98875,0.99,
11921,1.57153,,0.99,0.9875,0.99,0.9875,0.9875,0.9925,0.99125,0.9925,0.99,0.99,
11922,1.58034,,0.99,0.98875,0.99,0.99,0.9875,0.99,0.99,0.99,0.9875,0.99,
11923,1.58724,,0.99,0.9875,0.99,0.9875,0.98875,0.9925,0.99,0.9875,0.99,0.9925,
11924,1.59221,,0.98875,0.99,0.99,0.9875,0.99,0.9875,0.99,0.9875,0.99,0.99,
11925,1.59521,,0.9925,0.99,0.99,0.985,0.9875,0.98875,0.99,0.98875,0.99,0.9875,
11926,1.59625,,0.99,0.9875,0.99,0.9875,0.9875,0.99,0.99,0.99,0.99,0.9875,
11927,1.59531,,0.99,0.99,0.98875,0.99,0.98875,0.9875,0.99,0.99,0.99,0.9875,
11928,1.59241,,0.9925,0.98625,0.99,0.9875,0.9875,0.99,0.99,0.9875,0.99,0.9875,
11929,1.58754,,0.9925,0.9875,0.99,0.98875,0.9875,0.98875,0.99,0.99,0.9875,0.9875,
11930,1.58074,,0.9925,0.99,0.99,0.9875,0.99,0.9875,0.99,0.99,0.99,0.98875,
11931,1.57203,,0.98875,0.99,0.99,0.99,0.9875,0.9875,0.99,0.99,0.99,0.99,
11932,1.56144,,0.99,0.98875,0.99,0.9875,0.9875,0.99,0.98875,0.99,0.9875,0.9875,
11933,1.54901,,0.99,0.99,0.99,0.9875,0.9875,0.9875,0.99,0.99,0.9875,0.9875,
11934,1.5348,,0.99,0.99,0.99,0.9875,0.9875,0.9875,0.9875,0.9875,0.99,0.99,
11935,1.51886,,0.99,0.9875,0.9925,0.985,0.9875,0.98875,0.99,0.99,0.9875,0.98875,
11936,1.50126,,0.99,0.99,0.9875,0.99,0.9875,0.9875,0.99,0.99,0.9875,0.99,
11937,1.48206,,0.99,0.99,0.985,0.9875,0.9875,0.9875,0.99,0.99,0.9875,0.9875,
11938,1.46133,,0.9875,0.99,0.99,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.99,
11939,1.43917,,0.99,0.99,0.99,0.99,0.99,0.9875,0.99,0.99,0.99,0.99,
11940,1.41566,,0.99,0.99,0.98875,0.99,0.985,0.9875,0.9875,0.99,0.9875,0.9875,
11941,1.39089,,0.98875,0.9925,0.99,0.98125,0.9875,0.9875,0.99,0.9875,0.9875,0.99,
11942,1.36496,,0.9875,0.99,0.99,0.99,0.99,0.9875,0.9875,0.99,0.9875,0.98875,
11943,1.33798,,0.98875,0.99,0.99,0.99,0.9925,0.9875,0.98875,0.99,0.99,0.99,
11944,1.31004,,0.99,0.9875,0.99,0.9875,0.99,0.9875,0.9875,0.99,0.98875,0.9875,
11945,1.28126,,0.9875,0.9875,0.98875,0.9875,0.99,0.9875,0.99,0.99,0.9875,0.9875,
11946,1.25176,,0.9875,0.99,0.9875,0.99,0.995,0.9875,0.9875,0.9875,0.98875,0.9875,
11947,1.22164,,0.99,0.9875,0.99,0.9875,0.9875,0.9875,0.9875,0.98875,0.99,0.99,
11948,1.19104,,0.9875,0.9875,0.99,0.9875,0.9875,0.985,0.9875,0.9875,0.99,0.9875,
11949,1.16007,,0.9875,0.9875,0.9875,0.9875,0.99,0.9875,0.9875,0.9875,0.99,0.9875,
11950,1.12885,,0.9875,0.99,0.9875,0.9875,0.99,0.9875,0.9875,0.9875,0.99,0.99,
11951,1.0975,,0.98875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9925,0.9875,
11952,1.06615,,0.9875,0.9875,0.9875,0.9875,0.99,0.9875,0.9875,0.9875,0.98875,0.9875,
11953,1.03493,,0.9875,0.98875,0.99,0.985,0.99,0.99,0.9875,0.99,0.9875,0.99,
11954,1.00396,,0.99,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.99,0.99,0.99,
11955,0.973355,,0.945,0.945,0.94625,0.9375,0.9475,0.9475,0.9425,0.94,0.945,0.9475,
11956,0.943242,,0.915,0.9125,0.92,0.91125,0.92,0.9175,0.9125,0.91,0.915,0.915,
11957,0.913738,,0.8825,0.8825,0.8875,0.8825,0.8825,0.8825,0.88,0.88375,0.8825,0.8825,
11958,0.88496,,0.855,0.855,0.8575,0.855,0.85125,0.855,0.855,0.855,0.855,0.855,
11959,0.857023,,0.8275,0.8275,0.8275,0.8275,0.825,0.82875,0.8275,0.83,0.8275,0.8275,
11960,0.830037,,0.7975,0.8,0.8025,0.8025,0.8025,0.8025,0.8025,0.8025,0.8,0.8,
11961,0.804107,,0.7775,0.7775,0.78,0.7775,0.7775,0.7775,0.7775,0.7775,0.775,0.775,
11962,0.779338,,0.7525,0.7525,0.75125,0.7525,0.7525,0.75625,0.75125,0.7525,0.7475,0.75,
11963,0.755826,,0.7275,0.73125,0.7275,0.72875,0.7275,0.785,0.7275,0.73,0.7275,0.72875,
11964,0.733666,,0.7025,0.7125,0.70375,0.7025,0.71,0.705,0.7025,0.705,0.76125,0.7625,
11965,0.712943,,0.6875,0.685,0.685,0.695,0.685,0.685,0.6875,0.6925,0.6825,0.7425,
11966,0.693742,,0.67,0.6625,0.6675,0.7225,0.665,0.675,0.6625,0.6675,0.66,0.665,
11967,0.676136,,0.705,0.6475,0.65,0.705,0.65,0.6525,0.7025,0.6425,0.65,0.6525,
11968,0.660197,,0.6525,0.685,0.6875,0.6375,0.68,0.65,0.645,0.6875,0.64,0.69,
11969,0.645986,,0.62,0.6675,0.6675,0.6275,0.62875,0.6625,0.62375,0.6225,0.625,0.6775,
11970,0.633562,,0.6175,0.66125,0.6225,0.66,0.615,0.6625,0.66,0.66,0.61625,0.61,
11971,0.622972,,0.6025,0.5975,0.65,0.5925,0.61,0.635,0.615,0.6025,0.6,0.605,
